ExperimentName	Subject	Session	SessionTime	Correct	CorrectAns	Response	TestList.Sample	TestSlide.RT
1_	13	4	11:37:04	1	2	2	1	2166
1_	13	4	11:37:04	1	5	5	2	4680
1_	13	4	11:37:04	1	11	11	3	3018
1_	13	4	11:37:04	1	10	10	4	3354
1_	13	4	11:37:04	1	18	18	5	4240
1_	13	4	11:37:04	1	8	8	6	2556
1_	13	4	11:37:04	1	1	1	7	1704
1_	13	4	11:37:04	1	7	7	8	1876
1_	13	4	11:37:04	1	6	6	9	3660
1_	13	4	11:37:04	0	16	14	10	6383
1_	13	4	11:37:04	1	12	12	11	2410
1_	13	4	11:37:04	1	9	9	12	1469
1_	13	4	11:37:04	1	13	13	13	1724
1_	13	4	11:37:04	1	15	15	14	4194
1_	13	4	11:37:04	1	4	4	15	4767
1_	13	4	11:37:04	1	3	3	16	2037
1_	13	4	11:37:04	1	17	17	17	3248
1_	13	4	11:37:04	1	14	14	18	20806
1_	18	4	12:26:19	1	16	16	1	3851
1_	18	4	12:26:19	1	18	18	2	2120
1_	18	4	12:26:19	1	4	4	3	1994
1_	18	4	12:26:19	1	8	8	4	1672
1_	18	4	12:26:19	1	15	15	5	1857
1_	18	4	12:26:19	1	6	6	6	2142
1_	18	4	12:26:19	1	14	14	7	1774
1_	18	4	12:26:19	1	13	13	8	3562
1_	18	4	12:26:19	1	5	5	9	2509
1_	18	4	12:26:19	1	7	7	10	1618
1_	18	4	12:26:19	1	12	12	11	1745
1_	18	4	12:26:19	1	10	10	12	2009
1_	18	4	12:26:19	1	1	1	13	1341
1_	18	4	12:26:19	1	3	3	14	2341
1_	18	4	12:26:19	1	11	11	15	1687
1_	18	4	12:26:19	1	2	2	16	2066
1_	18	4	12:26:19	1	9	9	17	1683
1_	18	4	12:26:19	1	17	17	18	1766
1_	23	1	12:43:14	1	5	5	1	1611
1_	23	1	12:43:14	1	3	3	2	2668
1_	23	1	12:43:14	1	14	14	3	1359
1_	23	1	12:43:14	1	13	13	4	4851
1_	23	1	12:43:14	1	12	12	5	3100
1_	23	1	12:43:14	1	4	4	6	1592
1_	23	1	12:43:14	0	16	13	7	16793
1_	23	1	12:43:14	1	1	1	8	2202
1_	23	1	12:43:14	0	15	6	9	10882
1_	23	1	12:43:14	1	8	8	10	4453
1_	23	1	12:43:14	0	9	6	11	7799
1_	23	1	12:43:14	1	11	11	12	2021
1_	23	1	12:43:14	1	2	2	13	3612
1_	23	1	12:43:14	1	7	7	14	1351
1_	23	1	12:43:14	1	17	17	15	3540
1_	23	1	12:43:14	0	6	18	16	7894
1_	23	1	12:43:14	0	10	16	17	9334
1_	23	1	12:43:14	0	18	10	18	6578
1_80per	3	1	10:16:04	0	9	12	1	3996
1_80per	3	1	10:16:04	0	15	6	2	3538
1_80per	3	1	10:16:04	0	18	14	3	4180
1_80per	3	1	10:16:04	0	16	9	4	1665
1_80per	3	1	10:16:04	0	4	6	5	3041
1_80per	3	1	10:16:04	0	14	9	6	3681
1_80per	3	1	10:16:04	0	12	15	7	2557
1_80per	3	1	10:16:04	1	5	5	8	2597
1_80per	3	1	10:16:04	0	2	11	9	3881
1_80per	3	1	10:16:04	0	10	6	10	2269
1_80per	3	1	10:16:04	0	11	13	11	1517
1_80per	3	1	10:16:04	0	1	16	12	4700
1_80per	3	1	10:16:04	0	13	6	13	3153
1_80per	3	1	10:16:04	0	6	10	14	4551
1_80per	3	1	10:16:04	0	3	12	15	3956
1_80per	3	1	10:16:04	1	7	7	16	1193
1_80per	3	1	10:16:04	1	8	8	17	3822
1_80per	3	1	10:16:04	0	17	1	18	1371
1_	8	1	10:59:33	0	17	2	1	12481
1_	8	1	10:59:33	0	8	12	2	15964
1_	8	1	10:59:33	0	5	4	3	7343
1_	8	1	10:59:33	0	9	13	4	3910
1_	8	1	10:59:33	1	10	10	5	7934
1_	8	1	10:59:33	0	3	8	6	8255
1_	8	1	10:59:33	0	18	14	7	8490
1_	8	1	10:59:33	1	1	1	8	1289
1_	8	1	10:59:33	0	16	5	9	4595
1_	8	1	10:59:33	0	15	18	10	14545
1_	8	1	10:59:33	0	2	11	11	6744
1_	8	1	10:59:33	0	4	16	12	15193
1_	8	1	10:59:33	0	12	15	13	7938
1_	8	1	10:59:33	0	7	3	14	11324
1_	8	1	10:59:33	0	13	8	15	7832
1_	8	1	10:59:33	1	6	6	16	11594
1_	8	1	10:59:33	0	14	4	17	3763
1_	8	1	10:59:33	0	11	15	18	7062
2_12-100per_6-50per	13	3	11:29:22	1	15	15	1	1273
2_12-100per_6-50per	13	3	11:29:22	0	17	16	2	3849
2_12-100per_6-50per	13	3	11:29:22	0	14	11	3	5728
2_12-100per_6-50per	13	3	11:29:22	0	16	11	4	4460
2_12-100per_6-50per	13	3	11:29:22	1	5	5	5	2983
2_12-100per_6-50per	13	3	11:29:22	1	12	12	6	5130
2_12-100per_6-50per	13	3	11:29:22	1	10	10	7	8734
2_12-100per_6-50per	13	3	11:29:22	0	8	4	8	1642
2_12-100per_6-50per	13	3	11:29:22	1	6	6	9	5691
2_12-100per_6-50per	13	3	11:29:22	0	11	8	10	7676
2_12-100per_6-50per	13	3	11:29:22	1	9	9	11	1678
2_12-100per_6-50per	13	3	11:29:22	1	13	13	12	2499
2_12-100per_6-50per	13	3	11:29:22	1	2	2	13	3859
2_12-100per_6-50per	13	3	11:29:22	1	7	7	14	1798
2_12-100per_6-50per	13	3	11:29:22	1	3	3	15	1813
2_12-100per_6-50per	13	3	11:29:22	0	4	18	16	5791
2_12-100per_6-50per	13	3	11:29:22	1	18	18	17	1817
2_12-100per_6-50per	13	3	11:29:22	1	1	1	18	2385
2_	18	3	12:18:41	1	6	6	1	3204
2_	18	3	12:18:41	1	9	9	2	1036
2_	18	3	12:18:41	1	16	16	3	5342
2_	18	3	12:18:41	1	7	7	4	1767
2_	18	3	12:18:41	1	15	15	5	1648
2_	18	3	12:18:41	1	17	17	6	1019
2_	18	3	12:18:41	1	4	4	7	6679
2_	18	3	12:18:41	1	10	10	8	1603
2_	18	3	12:18:41	1	1	1	9	14553
2_	18	3	12:18:41	1	18	18	10	3014
2_	18	3	12:18:41	1	8	8	11	3058
2_	18	3	12:18:41	1	11	11	12	2036
2_	18	3	12:18:41	1	2	2	13	5200
2_	18	3	12:18:41	1	5	5	14	1949
2_	18	3	12:18:41	1	3	3	15	1964
2_	18	3	12:18:41	1	12	12	16	1339
2_	18	3	12:18:41	1	14	14	17	8246
2_	18	3	12:18:41	1	13	13	18	2156
2_	23	2	12:52:41	0	4	8	1	11729
2_	23	2	12:52:41	0	17	11	2	4991
2_	23	2	12:52:41	1	2	2	3	1342
2_	23	2	12:52:41	0	16	17	4	3698
2_	23	2	12:52:41	0	18	14	5	6738
2_	23	2	12:52:41	0	12	3	6	2930
2_	23	2	12:52:41	1	1	1	7	1680
2_	23	2	12:52:41	0	10	16	8	8588
2_	23	2	12:52:41	1	7	7	9	1493
2_	23	2	12:52:41	1	13	13	10	1573
2_	23	2	12:52:41	1	9	9	11	2604
2_	23	2	12:52:41	1	6	6	12	2715
2_	23	2	12:52:41	1	5	5	13	5276
2_	23	2	12:52:41	0	14	16	14	6531
2_	23	2	12:52:41	1	15	15	15	2130
2_	23	2	12:52:41	0	3	4	16	6396
2_	23	2	12:52:41	0	8	9	17	2065
2_	23	2	12:52:41	0	11	10	18	2283
2_12-100per_6-50per	8	2	11:09:24	0	16	10	1	8808
2_12-100per_6-50per	8	2	11:09:24	0	13	16	2	11362
2_12-100per_6-50per	8	2	11:09:24	0	3	4	3	9106
2_12-100per_6-50per	8	2	11:09:24	0	9	11	4	8086
2_12-100per_6-50per	8	2	11:09:24	0	1	13	5	8227
2_12-100per_6-50per	8	2	11:09:24	1	15	15	6	4325
2_12-100per_6-50per	8	2	11:09:24	0	6	18	7	2422
2_12-100per_6-50per	8	2	11:09:24	0	17	14	8	8389
2_12-100per_6-50per	8	2	11:09:24	0	4	2	9	5119
2_12-100per_6-50per	8	2	11:09:24	0	10	3	10	11223
2_12-100per_6-50per	8	2	11:09:24	0	5	17	11	8725
2_12-100per_6-50per	8	2	11:09:24	1	12	12	12	5146
2_12-100per_6-50per	8	2	11:09:24	0	11	1	13	7690
2_12-100per_6-50per	8	2	11:09:24	1	7	7	14	4468
2_12-100per_6-50per	8	2	11:09:24	0	18	6	15	12515
2_12-100per_6-50per	8	2	11:09:24	0	14	5	16	3482
2_12-100per_6-50per	8	2	11:09:24	0	8	9	17	3317
2_12-100per_6-50per	8	2	11:09:24	0	2	13	18	12230
3_6-100per_12-66per	13	2	11:21:30	1	14	14	1	3234
3_6-100per_12-66per	13	2	11:21:30	0	5	9	2	5781
3_6-100per_12-66per	13	2	11:21:30	1	3	3	3	2355
3_6-100per_12-66per	13	2	11:21:30	0	11	10	4	6464
3_6-100per_12-66per	13	2	11:21:30	1	12	12	5	5132
3_6-100per_12-66per	13	2	11:21:30	1	13	13	6	1625
3_6-100per_12-66per	13	2	11:21:30	1	4	4	7	1055
3_6-100per_12-66per	13	2	11:21:30	1	1	1	8	1029
3_6-100per_12-66per	13	2	11:21:30	1	2	2	9	3926
3_6-100per_12-66per	13	2	11:21:30	0	9	5	10	6372
3_6-100per_12-66per	13	2	11:21:30	1	15	15	11	2017
3_6-100per_12-66per	13	2	11:21:30	1	7	7	12	1802
3_6-100per_12-66per	13	2	11:21:30	1	18	18	13	9298
3_6-100per_12-66per	13	2	11:21:30	0	10	11	14	9194
3_6-100per_12-66per	13	2	11:21:30	1	17	17	15	6682
3_6-100per_12-66per	13	2	11:21:30	1	6	6	16	2429
3_6-100per_12-66per	13	2	11:21:30	1	16	16	17	2225
3_6-100per_12-66per	13	2	11:21:30	1	8	8	18	2177
3_	18	2	12:11:12	1	9	9	1	5573
3_	18	2	12:11:12	1	13	13	2	1921
3_	18	2	12:11:12	1	8	8	3	1882
3_	18	2	12:11:12	1	6	6	4	3222
3_	18	2	12:11:12	1	5	5	5	4358
3_	18	2	12:11:12	1	17	17	6	1907
3_	18	2	12:11:12	1	15	15	7	972
3_	18	2	12:11:12	1	16	16	8	1726
3_	18	2	12:11:12	1	10	10	9	3132
3_	18	2	12:11:12	1	7	7	10	1386
3_	18	2	12:11:12	1	12	12	11	1139
3_	18	2	12:11:12	1	3	3	12	1892
3_	18	2	12:11:12	1	2	2	13	3851
3_	18	2	12:11:12	1	4	4	14	2044
3_	18	2	12:11:12	1	11	11	15	5562
3_	18	2	12:11:12	1	14	14	16	4116
3_	18	2	12:11:12	1	18	18	17	3141
3_	18	2	12:11:12	1	1	1	18	2830
3_	23	3	13:00:39	1	15	15	1	1377
3_	23	3	13:00:39	0	18	5	2	9591
3_	23	3	13:00:39	0	5	18	3	4456
3_	23	3	13:00:39	1	1	1	4	1326
3_	23	3	13:00:39	1	11	11	5	11162
3_	23	3	13:00:39	1	4	4	6	1457
3_	23	3	13:00:39	0	17	7	7	2596
3_	23	3	13:00:39	0	6	9	8	6291
3_	23	3	13:00:39	1	12	12	9	3067
3_	23	3	13:00:39	0	2	13	10	1482
3_	23	3	13:00:39	1	7	7	11	1407
3_	23	3	13:00:39	1	16	16	12	3530
3_	23	3	13:00:39	0	14	10	13	12503
3_	23	3	13:00:39	1	8	8	14	1794
3_	23	3	13:00:39	0	9	6	15	3864
3_	23	3	13:00:39	1	10	10	16	2709
3_	23	3	13:00:39	0	13	2	17	7353
3_	23	3	13:00:39	1	3	3	18	3860
3_6-100per_12-66per	8	3	11:18:18	0	4	5	1	5568
3_6-100per_12-66per	8	3	11:18:18	1	8	8	2	2528
3_6-100per_12-66per	8	3	11:18:18	1	2	2	3	2430
3_6-100per_12-66per	8	3	11:18:18	0	17	18	4	9241
3_6-100per_12-66per	8	3	11:18:18	1	12	12	5	1611
3_6-100per_12-66per	8	3	11:18:18	1	15	15	6	1549
3_6-100per_12-66per	8	3	11:18:18	0	5	4	7	1499
3_6-100per_12-66per	8	3	11:18:18	1	14	14	8	3877
3_6-100per_12-66per	8	3	11:18:18	0	11	6	9	15473
3_6-100per_12-66per	8	3	11:18:18	1	16	16	10	1878
3_6-100per_12-66per	8	3	11:18:18	0	9	11	11	4411
3_6-100per_12-66per	8	3	11:18:18	0	18	9	12	10917
3_6-100per_12-66per	8	3	11:18:18	1	10	10	13	3301
3_6-100per_12-66per	8	3	11:18:18	1	13	13	14	6545
3_6-100per_12-66per	8	3	11:18:18	0	6	3	15	10466
3_6-100per_12-66per	8	3	11:18:18	1	3	3	16	2233
3_6-100per_12-66per	8	3	11:18:18	1	7	7	17	1948
3_6-100per_12-66per	8	3	11:18:18	1	1	1	18	1992
3_6-100per_12-66per	13	1	11:12:00	0	12	11	1	11838
3_6-100per_12-66per	13	1	11:12:00	1	16	16	2	5265
3_6-100per_12-66per	13	1	11:12:00	0	7	17	3	6587
3_6-100per_12-66per	13	1	11:12:00	1	8	8	4	1654
3_6-100per_12-66per	13	1	11:12:00	0	18	4	5	5994
3_6-100per_12-66per	13	1	11:12:00	1	3	3	6	1772
3_6-100per_12-66per	13	1	11:12:00	1	9	9	7	8305
3_6-100per_12-66per	13	1	11:12:00	0	6	7	8	10565
3_6-100per_12-66per	13	1	11:12:00	1	2	2	9	1774
3_6-100per_12-66per	13	1	11:12:00	0	17	1	10	3676
3_6-100per_12-66per	13	1	11:12:00	0	15	18	11	10956
3_6-100per_12-66per	13	1	11:12:00	1	5	5	12	3549
3_6-100per_12-66per	13	1	11:12:00	0	13	6	13	2839
3_6-100per_12-66per	13	1	11:12:00	0	10	15	14	3354
3_6-100per_12-66per	13	1	11:12:00	0	1	12	15	3189
3_6-100per_12-66per	13	1	11:12:00	0	11	10	16	14479
3_6-100per_12-66per	13	1	11:12:00	0	4	11	17	11612
3_6-100per_12-66per	13	1	11:12:00	1	14	14	18	2013
4_	18	1	11:55:03	0	16	18	1	16075
4_	18	1	11:55:03	0	18	4	2	8131
4_	18	1	11:55:03	1	5	5	3	9150
4_	18	1	11:55:03	1	12	12	4	1651
4_	18	1	11:55:03	0	11	13	5	2974
4_	18	1	11:55:03	1	6	6	6	2712
4_	18	1	11:55:03	0	17	1	7	10395
4_	18	1	11:55:03	0	10	1	8	6780
4_	18	1	11:55:03	1	3	3	9	3256
4_	18	1	11:55:03	1	15	15	10	2340
4_	18	1	11:55:03	1	8	8	11	1951
4_	18	1	11:55:03	1	2	2	12	3539
4_	18	1	11:55:03	1	7	7	13	3451
4_	18	1	11:55:03	0	13	9	14	10555
4_	18	1	11:55:03	0	4	16	15	1335
4_	18	1	11:55:03	1	14	14	16	9313
4_	18	1	11:55:03	1	9	9	17	6121
4_	18	1	11:55:03	1	1	1	18	1771
4_	23	4	13:08:26	1	15	15	1	6633
4_	23	4	13:08:26	0	10	14	2	5742
4_	23	4	13:08:26	0	5	10	3	8660
4_	23	4	13:08:26	1	11	11	4	1359
4_	23	4	13:08:26	1	7	7	5	2458
4_	23	4	13:08:26	1	17	17	6	8365
4_	23	4	13:08:26	1	1	1	7	1854
4_	23	4	13:08:26	1	16	16	8	3929
4_	23	4	13:08:26	0	3	13	9	5391
4_	23	4	13:08:26	1	4	4	10	14297
4_	23	4	13:08:26	1	18	18	11	1990
4_	23	4	13:08:26	1	6	6	12	1907
4_	23	4	13:08:26	0	13	3	13	4270
4_	23	4	13:08:26	1	8	8	14	2005
4_	23	4	13:08:26	1	12	12	15	3532
4_	23	4	13:08:26	0	2	14	16	8024
4_	23	4	13:08:26	1	9	9	17	6928
4_	23	4	13:08:26	0	14	13	18	12709
3_6-100per_12-66per	3	4	10:38:13	0	4	17	1	1809
3_6-100per_12-66per	3	4	10:38:13	0	18	16	2	1031
3_6-100per_12-66per	3	4	10:38:13	0	17	15	3	3744
3_6-100per_12-66per	3	4	10:38:13	0	16	3	4	3857
3_6-100per_12-66per	3	4	10:38:13	0	15	10	5	3171
3_6-100per_12-66per	3	4	10:38:13	1	8	8	6	6873
3_6-100per_12-66per	3	4	10:38:13	0	2	9	7	3408
3_6-100per_12-66per	3	4	10:38:13	1	1	1	8	2620
3_6-100per_12-66per	3	4	10:38:13	0	6	7	9	2202
3_6-100per_12-66per	3	4	10:38:13	0	13	6	10	3968
3_6-100per_12-66per	3	4	10:38:13	0	14	11	11	2026
3_6-100per_12-66per	3	4	10:38:13	0	11	7	12	3762
3_6-100per_12-66per	3	4	10:38:13	0	10	2	13	2258
3_6-100per_12-66per	3	4	10:38:13	0	7	4	14	1334
